Project ID;Year;Retired Credits;Issued Credits;Vintage Credits
GS472;2012;278972,0;310115,0;267835,0
GS472;2013;242262,0;267835,0;277377,0
GS472;2014;310754,0;357746,0;234584,0
GS472;2015;289087,0;222607,0;196587,0
GS472;2016;293858,0;204737,0;184073,0
GS472;2017;310996,0;107531,0;213831,0
GS472;2018;151290,0;213831,0;203532,0
GS472;2019;81172,0;203532,0;193044,0
GS472;2020;95022,0;193044,0;132400,0
GS474;2011;1937,0;169945,0;203264,0
GS474;2017;8286,0;622555,0;22249,0
GS474;2021;110785,0;602267,0;184687,0
GS493;2014;4804,0;4804,0;2451,0
GS500;2014;5000,0;35359,0;18049,0
GS500;2015;22178,0;21258,0;26687,0
GS500;2016;14965,0;33126,0;41510,0
GS500;2017;21925,0;41510,0;48152,0
GS500;2018;46307,0;48152,0;52102,0
GS500;2019;22620,0;52102,0;51671,0
GS503;2010;26925,0;42089,0;30757,0
GS503;2011;4908,0;33063,0;29580,0
GS503;2012;19426,0;29580,0;31798,0
GS503;2013;25627,0;31798,0;26941,0
GS504;2010;12992,0;13728,0;20878,0
GS504;2011;7035,0;13606,0;27162,0
GS504;2013;25405,0;48040,0;31773,0
GS504;2014;21752,0;29758,0;59988,0
GS504;2016;27390,0;47659,0;87057,0
GS504;2020;3599,0;435983,0;82587,0
GS504;2021;108162,0;84955,0;39683,0
GS505;2015;87231,0;167310,0;62206,0
GS518;2013;1953,0;3322,0;2527,0
GS518;2014;854,0;2333,0;2312,0
GS518;2016;5630,0;3791,0;433,0
GS545;2012;4508,0;2220,0;876,0
GS547;2012;7615,0;11149,0;4999,0
GS554;2015;158786,0;273355,0;105564,0
GS561;2012;1407,0;2775,0;792,0
GS566;2010;3000,0;71829,0;38811,0
GS566;2011;47534,0;26710,0;33528,0
GS566;2013;13105,0;39918,0;38774,0
GS566;2015;14231,0;47876,0;42340,0
GS566;2017;12091,0;69986,0;32079,0
GS566;2018;13186,0;29144,0;32886,0
GS566;2020;13434,0;97762,0;37422,0
GS566;2022;70288,0;80945,0;9641,0
GS576;2012;17136,0;47993,0;46893,0
GS576;2013;77750,0;46893,0;44617,0
GS576;2014;50000,0;53759,0;9142,0
GS576;2024;927,0;63654,0;9391,0
GS601;2012;28253,0;29010,0;30339,0
GS601;2013;44655,0;30339,0;34392,0
GS601;2014;4001,0;34392,0;27899,0
GS601;2015;18210,0;27899,0;43593,0
GS601;2016;51456,0;43593,0;49315,0
GS601;2017;10232,0;47706,0;39572,0
GS601;2018;10405,0;41181,0;37992,0
GS601;2019;17349,0;37992,0;40631,0
GS601;2020;33099,0;40631,0;41533,0
GS601;2021;44829,0;41533,0;45875,0
GS601;2022;27614,0;45875,0;45034,0
GS601;2023;17760,0;45034,0;36115,0
GS605;2011;8386,0;624043,0;246093,0
GS605;2012;87308,0;293876,0;256741,0
GS605;2013;290531,0;248006,0;39048,0
GS608;2020;101,0;419842,0;173577,0
GS612;2013;73419,0;90312,0;100714,0
GS612;2014;103318,0;129293,0;89785,0
GS612;2015;75301,0;90579,0;95370,0
GS612;2016;122784,0;95830,0;88985,0
GS612;2017;87599,0;59152,0;39857,0
GS612;2018;85069,0;39857,0;77571,0
GS612;2019;41837,0;77571,0;75243,0
GS612;2020;71235,0;75243,0;55134,0
GS613;2011;9611,0;25444,0;80370,0
GS613;2013;47027,0;150582,0;62443,0
GS617;2014;109956,0;202710,0;152906,0
GS617;2015;106051,0;203854,0;156353,0
GS617;2016;77288,0;193450,0;163571,0
GS617;2018;179159,0;221853,0;147671,0
GS617;2020;59736,0;328879,0;149891,0
GS633;2012;1903,0;116736,0;54368,0
GS633;2014;11149,0;143745,0;44029,0
GS633;2018;86548,0;68814,0;998,0
GS633;2022;2354,0;50950,0;27092,0
GS634;2012;24412,0;42544,0;28522,0
GS634;2014;24873,0;43644,0;8171,0
GS666;2012;23730,0;47526,0;23450,0
GS666;2013;16732,0;23452,0;23315,0
GS666;2015;5942,0;23382,0;23166,0
GS666;2016;3519,0;46388,0;23200,0
GS666;2017;55042,0;23179,0;23178,0
GS666;2018;21411,0;23176,0;21343,0
GS666;2019;37361,0;21719,0;12103,0
GS672;2012;19488,0;65271,0;58885,0
GS672;2014;75596,0;96855,0;64006,0
GS672;2015;8403,0;88425,0;86355,0
GS672;2016;99992,0;91196,0;82292,0
GS672;2018;55940,0;142363,0;77841,0
GS672;2021;150607,0;151194,0;78917,0
GS672;2023;2209,0;165452,0;42342,0
GS675;2013;136043,0;249933,0;162183,0
GS683;2012;1021,0;48599,0;41374,0
GS683;2014;45092,0;95290,0;31941,0
GS683;2019;1624,0;133967,0;69064,0
GS683;2020;38926,0;119490,0;77111,0
GS685;2011;320,0;53228,0;84983,0
GS685;2013;10781,0;156164,0;56625,0
GS685;2016;9116,0;83076,0;88551,0
GS685;2018;31495,0;88697,0;74590,0
GS685;2019;33748,0;183548,0;75006,0
GS689;2013;288,0;8201,0;4757,0
GS689;2014;257,0;4170,0;4376,0
GS689;2015;35,0;4988,0;1597,0
GS690;2011;27,0;12368,0;31422,0
GS690;2012;1203,0;28229,0;81991,0
GS690;2013;1468,0;78023,0;121255,0
GS696;2014;5240,0;18573,0;13396,0
GS702;2019;3367,0;82627,0;22193,0
GS707;2015;25164,0;400000,0;1511594,0
GS707;2016;238655,0;696707,0;1759080,0
GS707;2020;492089,0;2490963,0;874500,0
GS707;2021;2237893,0;4233439,0;683608,0
GS715;2013;291391,0;396231,0;288877,0
GS716;2016;105,0;11040,0;11463,0
GS716;2017;66,0;11542,0;8578,0
GS716;2018;518,0;11463,0;5713,0
GS716;2020;63413,0;14291,0;357,0
GS733;2012;15428,0;26774,0;22228,0
GS733;2014;4944,0;41167,0;417,0
GS735;2012;500,0;373178,0;173022,0
GS744;2018;1771,0;236637,0;117354,0
GS744;2021;44622,0;287270,0;116038,0
GS745;2021;3110,0;155600,0;68392,0
GS748;2016;1266,0;4414,0;2697,0
GS750;2014;21358,0;128410,0;60807,0
GS750;2017;67213,0;168194,0;59296,0
GS750;2018;7252,0;84022,0;58921,0
GS751;2012;40965,0;54137,0;69438,0
GS751;2013;40386,0;69438,0;97221,0
GS751;2014;101771,0;97221,0;85446,0
GS751;2015;91463,0;85446,0;117437,0
GS751;2016;118408,0;117437,0;117063,0
GS751;2017;112500,0;117063,0;104237,0
GS751;2018;36309,0;104237,0;103000,0
GS751;2019;110247,0;103000,0;62440,0
GS751;2020;120890,0;62440,0;62820,0
GS751;2021;8033,0;62820,0;52392,0
GS751;2023;43797,0;114156,0;51739,0
GS753;2013;694,0;167708,0;81118,0
GS753;2018;5329,0;362878,0;33213,0
GS753;2021;169347,0;268524,0;123942,0
GS768;2020;86,0;49560,0;26373,0
GS768;2021;5054,0;10000,0;23175,0
GS769;2013;3200,0;22119,0;46129,0
GS769;2014;4750,0;46129,0;73960,0
GS769;2015;7671,0;73960,0;106580,0
GS769;2016;96551,0;106580,0;136944,0
GS769;2017;71187,0;136944,0;169414,0
GS769;2018;20052,0;169414,0;176391,0
GS769;2020;180139,0;379678,0;219578,0
GS769;2021;184570,0;219578,0;236881,0
GS816;2016;51669,0;344453,0;172049,0
GS816;2018;191894,0;403138,0;66382,0
GS817;2013;36,0;4644,0;4655,0
GS817;2016;91,0;4571,0;4588,0
GS817;2017;93,0;4281,0;4019,0
GS824;2013;12994,0;37726,0;26688,0
GS824;2014;19494,0;56369,0;25283,0
GS824;2015;32885,0;30734,0;21437,0
GS825;2014;9,0;1759,0;2194,0
GS832;2014;9078,0;9261,0;10000,0
GS832;2015;27057,0;27507,0;10000,0
GS835;2012;25020,0;23071,0;21527,0
GS835;2013;18577,0;30561,0;21050,0
GS835;2014;4990,0;15708,0;17020,0
GS835;2016;35000,0;25763,0;12816,0
GS835;2019;385,0;10282,0;14216,0
GS835;2020;21179,0;14216,0;16636,0
GS835;2021;30056,0;16636,0;12202,0
GS835;2023;18796,0;12202,0;4747,0
GS843;2014;51,0;43220,0;27590,0
GS843;2015;12192,0;40530,0;24316,0
GS850;2013;40000,0;75427,0;34986,0
GS850;2015;24718,0;80026,0;18339,0
GS854;2023;15161,0;146531,0;22092,0
GS872;2013;1148,0;36775,0;15917,0
GS879;2013;6034,0;10680,0;27285,0
GS879;2014;1904,0;37032,0;36312,0
GS879;2015;8114,0;36312,0;59274,0
GS879;2016;77831,0;59274,0;87353,0
GS879;2017;29419,0;87353,0;109698,0
GS879;2018;51126,0;109698,0;130673,0
GS879;2020;89467,0;276173,0;162894,0
GS879;2022;181732,0;162894,0;238699,0
GS879;2023;250316,0;422248,0;289372,0
GS883;2012;12768,0;25465,0;24060,0
GS883;2013;14170,0;24191,0;24379,0
GS883;2015;7342,0;24441,0;13839,0
GS886;2012;25840,0;1355185,0;1728304,0
GS886;2013;300872,0;1310330,0;1138991,0
GS886;2014;1251147,0;1810690,0;96736,0
GS905;2018;1939,0;566318,0;190234,0
GS905;2022;207811,0;529365,0;186300,0
GS905;2023;241172,0;276056,0;177356,0
GS905;2024;282653,0;272893,0;43693,0
GS906;2013;492,0;79298,0;47543,0
GS906;2014;57616,0;53896,0;42918,0
GS906;2015;9473,0;69172,0;49983,0
GS906;2016;86365,0;48648,0;50159,0
GS922;2018;6695,0;9195,0;8024,0
GS922;2020;171,0;28992,0;4947,0
GS935;2020;80020,0;288074,0;197624,0
GS949;2013;60656,0;448844,0;447514,0
GS949;2014;110427,0;303913,0;508427,0
GS963;2015;77717,0;58175,0;45807,0
GS966;2012;1150,0;20082,0;173130,0
GS966;2013;40981,0;147579,0;231486,0
GS966;2014;110073,0;236238,0;342843,0
GS966;2015;164142,0;551079,0;552967,0
GS971;2014;83037,0;260430,0;222036,0
GS971;2015;207787,0;360880,0;276987,0
GS971;2016;247503,0;262436,0;293187,0
GS976;2016;4782,0;36931,0;28548,0
GS976;2017;33859,0;18289,0;24345,0
GS977;2016;1289,0;14780,0;736,0
GS986;2011;1801,0;4591,0;817,0
GS986;2014;2618,0;2482,0;510,0
GS986;2015;704,0;1304,0;67,0
GS988;2013;6767,0;7271,0;9999,0
GS988;2015;138,0;23513,0;4989,0
GS988;2017;11849,0;3951,0;1635,0
GS989;2017;10997,0;2277,0;225,0
GS991;2012;3347,0;5455,0;920,0
GS992;2012;7350,0;8567,0;7739,0
GS992;2016;6575,0;3466,0;221,0
GS993;2012;4335,0;4423,0;7632,0
GS993;2016;539,0;4731,0;3095,0
GS993;2017;7988,0;3029,0;1990,0
GS997;2015;5651,0;5765,0;4389,0
GS997;2017;8711,0;10987,0;5869,0
GS997;2019;8566,0;11748,0;6110,0
GS997;2022;12404,0;12207,0;3420,0
GS1001;2017;4620,0;91066,0;161280,0
GS1001;2018;42828,0;161280,0;149810,0
GS1001;2020;105848,0;311095,0;108960,0
GS1006;2016;467,0;2942,0;2808,0
GS1006;2017;11801,0;3524,0;1256,0
GS1006;2018;37,0;3801,0;114,0
GS1013;2015;61210,0;167249,0;180192,0
GS1013;2017;74002,0;227559,0;84210,0
GS1015;2020;85009,0;72254,0;49306,0
GS1015;2021;48691,0;49306,0;52804,0
GS1015;2023;73275,0;98867,0;49094,0
GS1020;2012;9400,0;43087,0;55005,0
GS1020;2013;33122,0;51634,0;74862,0
GS1020;2014;44958,0;92463,0;125055,0
GS1020;2015;64311,0;138329,0;143856,0
GS1020;2017;90083,0;146022,0;128314,0
GS1020;2018;47973,0;118584,0;80651,0
GS1020;2019;32518,0;166645,0;90993,0
GS1020;2020;172559,0;90993,0;93878,0
GS1020;2021;198846,0;93878,0;84820,0
GS1020;2022;95468,0;84820,0;106498,0
GS1020;2023;71396,0;106498,0;101103,0
GS1021;2018;8773,0;36438,0;38806,0
GS1021;2020;93753,0;68820,0;33426,0
GS1021;2021;48286,0;47672,0;36101,0
GS1021;2022;1761,0;36101,0;36617,0
GS1021;2023;72042,0;36617,0;33752,0
GS1028;2017;6755,0;6892,0;5715,0
GS1028;2019;11921,0;12163,0;5921,0
GS1028;2020;5836,0;5921,0;4354,0
GS1029;2014;32080,0;102321,0;4231,0
GS1030;2014;32423,0;81923,0;5036,0
GS1031;2014;2100,0;98492,0;5302,0
GS1033;2014;4409,0;4693,0;4687,0
GS1033;2015;6091,0;4685,0;4676,0
GS1033;2020;8502,0;13622,0;4541,0
GS1034;2013;850,0;58000,0;67288,0
GS1034;2017;64193,0;73207,0;55695,0
GS1038;2013;4589,0;5995,0;1464,0
GS1038;2014;812,0;4828,0;1765,0
GS1038;2015;655,0;3018,0;58,0
GS1042;2013;48532,0;82711,0;57619,0
GS1042;2014;20888,0;50265,0;54831,0
GS1042;2016;56882,0;7500,0;48658,0
GS1042;2017;25157,0;32669,0;48162,0
GS1042;2018;32451,0;41000,0;56842,0
GS1042;2019;13847,0;88645,0;45042,0
GS1044;2013;12000,0;20042,0;35999,0
GS1044;2014;20880,0;35999,0;24313,0
GS1044;2015;24665,0;28338,0;4025,0
GS1044;2022;66565,0;277803,0;101326,0
GS1044;2023;85620,0;142971,0;74027,0
GS1049;2013;33322,0;218307,0;186618,0
GS1049;2016;27836,0;245608,0;241592,0
GS1049;2018;173160,0;200457,0;95298,0
GS1049;2019;36500,0;489863,0;103226,0
GS1049;2023;173457,0;362126,0;32673,0
GS1059;2015;2748,0;1423,0;1423,0
GS1059;2018;1970,0;2846,0;1420,0
GS1061;2016;12171,0;244503,0;167868,0
GS1064;2013;2785,0;3150,0;9039,0
GS1064;2014;9000,0;9039,0;9891,0
GS1064;2017;19397,0;9287,0;10000,0
GS1067;2020;77055,0;325412,0;34795,0
GS1067;2022;35312,0;99645,0;5887,0
GS1074;2018;6427,0;37000,0;19707,0
GS1074;2021;16905,0;41242,0;15210,0
GS1078;2015;30871,0;31500,0;23191,0
GS1078;2017;1,0;36353,0;31976,0
GS1078;2018;60098,0;25897,0;41913,0
GS1078;2019;4727,0;33059,0;19972,0
GS1078;2020;6711,0;43422,0;27120,0
GS1078;2021;61428,0;44621,0;31420,0
GS1083;2013;19335,0;510952,0;638969,0
GS1083;2015;356289,0;779924,0;466256,0
GS1091;2020;129198,0;154226,0;74622,0
GS1094;2013;5009,0;5009,0;5036,0
GS1094;2014;4998,0;4998,0;5201,0
GS1094;2015;4900,0;4999,0;4907,0
GS1094;2019;320,0;9649,0;4647,0
GS1094;2021;4621,0;9429,0;3290,0
GS1095;2014;8252,0;8252,0;5166,0
GS1095;2015;2193,0;4999,0;4847,0
GS1095;2021;6507,0;9118,0;3922,0
GS1096;2014;6643,0;6643,0;5149,0
GS1096;2015;565,0;4999,0;4863,0
GS1096;2019;91,0;9386,0;4538,0
GS1096;2021;5516,0;9217,0;3989,0
GS1097;2014;5540,0;5540,0;5177,0
GS1097;2015;4900,0;4999,0;4831,0
GS1097;2021;7397,0;8999,0;4007,0
GS1098;2014;400,0;8935,0;4051,0
GS1098;2016;50,0;9170,0;4814,0
GS1098;2018;14263,0;6851,0;2673,0
GS1098;2020;142,0;8730,0;2966,0
GS1100;2018;200,0;6509,0;2646,0
GS1100;2020;129,0;7527,0;2456,0
GS1101;2016;7500,0;8131,0;4440,0
GS1101;2018;200,0;6569,0;3479,0
GS1101;2020;129,0;9223,0;2788,0
GS1103;2014;2400,0;7679,0;3809,0
GS1103;2016;687,0;8292,0;4480,0
GS1103;2018;3858,0;6568,0;3518,0
GS1103;2020;130,0;9108,0;2756,0
GS1104;2020;510,0;8268,0;2504,0
GS1124;2021;726,0;6669,0;5809,0
GS1124;2022;502,0;6620,0;769,0
GS1128;2023;1858,0;8178,0;7526,0
GS1134;2022;99482,0;329779,0;98159,0
GS1138;2023;48789,0;379033,0;173019,0
GS1146;2019;3183,0;4148,0;8680,0
GS1146;2021;7082,0;7082,0;3419,0
GS1147;2016;21,0;1093,0;738,0
GS1147;2020;3801,0;3958,0;559,0
GS1161;2013;255,0;19476,0;6167,0
GS1173;2018;244,0;78606,0;12608,0
GS1173;2020;28068,0;41352,0;36485,0
GS1174;2014;32386,0;33046,0;36739,0
GS1174;2016;56634,0;45597,0;44848,0
GS1174;2017;21580,0;44848,0;42590,0
GS1174;2018;19389,0;42590,0;45994,0
GS1174;2019;80251,0;45994,0;50416,0
GS1174;2020;51597,0;50416,0;51872,0
GS1174;2022;66817,0;107376,0;50568,0
GS1178;2014;1400,0;31737,0;20608,0
GS1178;2016;28603,0;27754,0;36126,0
GS1178;2017;25565,0;33675,0;30195,0
GS1178;2018;1986,0;59792,0;30772,0
GS1178;2021;74627,0;48811,0;33695,0
GS1190;2020;136543,0;240645,0;98660,0
GS1190;2022;25918,0;133666,0;95234,0
GS1190;2023;185844,0;201554,0;9251,0
GS1191;2015;133,0;1967,0;2377,0
GS1191;2020;1918,0;6696,0;9945,0
GS1191;2022;3429,0;17131,0;7205,0
GS1208;2020;59442,0;67487,0;37355,0
GS1221;2018;1247,0;3060,0;2374,0
GS1221;2019;510,0;3447,0;2301,0
GS1221;2020;17,0;3885,0;1906,0
GS1228;2014;16867,0;120163,0;50607,0
GS1228;2015;62818,0;94905,0;56517,0
GS1228;2016;75607,0;54923,0;50402,0
GS1228;2018;46129,0;70975,0;32915,0
GS1228;2020;80995,0;94254,0;10201,0
GS1229;2018;206,0;1335,0;2314,0
GS1229;2021;2407,0;3888,0;1787,0
GS1230;2020;8768,0;38734,0;15493,0
GS1237;2016;3319,0;104168,0;79695,0
GS1237;2018;161,0;112253,0;73721,0
GS1237;2020;103744,0;148414,0;80634,0
GS1248;2016;8206,0;8306,0;2762,0
GS1248;2017;2707,0;2762,0;1963,0
GS1248;2018;2024,0;1963,0;4885,0
GS1248;2020;10010,0;10200,0;7697,0
GS1249;2016;8501,0;8593,0;3046,0
GS1249;2017;2986,0;3046,0;2165,0
GS1249;2018;2214,0;2165,0;872,0
GS1253;2018;98687,0;140770,0;36476,0
GS1253;2020;11262,0;78414,0;32683,0
GS1253;2021;10591,0;18421,0;2670,0
GS1267;2016;1670,0;7500,0;10000,0
GS1267;2017;100,0;5002,0;10000,0
GS1267;2019;11072,0;18760,0;7744,0
GS1267;2020;19596,0;18692,0;2835,0
GS1267;2021;397,0;3082,0;82,0
GS1288;2022;1571,0;1854,0;659,0
GS1294;2020;2409,0;10000,0;7367,0
GS1294;2021;110,0;6973,0;8202,0
GS1296;2017;15576,0;20000,0;10000,0
GS1296;2018;1375,0;10000,0;10000,0
GS1296;2019;27776,0;20000,0;9999,0
GS1296;2021;11698,0;13996,0;10761,0
GS1303;2018;795,0;60485,0;40676,0
GS1303;2020;398,0;87138,0;42080,0
GS1306;2016;734,0;38150,0;23136,0
GS1306;2017;15408,0;22314,0;28523,0
GS1306;2018;18028,0;42849,0;10772,0
GS1321;2014;53846,0;54846,0;165780,0
GS1321;2015;41503,0;206161,0;277110,0
GS1321;2017;114018,0;289542,0;168215,0
GS1321;2019;120294,0;302269,0;116209,0
GS1321;2020;231248,0;196494,0;115473,0
GS1321;2022;110446,0;207513,0;217454,0
GS1321;2023;113845,0;263217,0;237168,0
GS1322;2021;53250,0;319116,0;113961,0
GS1332;2015;20,0;10560,0;5369,0
GS1332;2017;1120,0;6484,0;6968,0
GS1332;2018;6067,0;10000,0;10086,0
GS1332;2019;9800,0;10000,0;10370,0
GS1332;2020;80,0;10000,0;10110,0
GS1334;2016;3465,0;6929,0;6391,0
GS1334;2017;3132,0;6391,0;5854,0
GS1334;2018;2869,0;5854,0;4808,0
GS1350;2019;879,0;71699,0;80558,0
GS1350;2020;5178,0;80558,0;56027,0
GS1359;2014;1500,0;10000,0;9955,0
GS1359;2015;8498,0;12074,0;10000,0
GS1359;2016;11863,0;9593,0;10041,0
GS1359;2018;9801,0;20000,0;10000,0
GS1359;2019;9801,0;10000,0;6533,0
GS1359;2021;7424,0;6085,0;2998,0
GS1363;2021;46938,0;47375,0;30670,0
GS1364;2016;378,0;64773,0;70420,0
GS1364;2017;99589,0;72574,0;67408,0
GS1364;2018;22948,0;67249,0;67439,0
GS1364;2019;54158,0;70660,0;68817,0
GS1364;2020;28580,0;70326,0;71129,0
GS1364;2021;67700,0;69705,0;73680,0
GS1365;2014;566,0;62956,0;36017,0
GS1365;2016;1015,0;65094,0;7342,0
GS1367;2018;2474,0;25568,0;11036,0
GS1368;2019;16000,0;56637,0;85280,0
GS1368;2020;24626,0;201607,0;115722,0
GS1368;2023;300,0;141451,0;102186,0
GS1383;2020;115715,0;115715,0;58026,0
GS1693;2022;8528,0;8528,0;8420,0
GS1741;2022;1473,0;8844,0;8685,0
GS2094;2016;1906,0;42238,0;138150,0
GS2094;2017;54582,0;150607,0;205720,0
GS2094;2018;50181,0;161656,0;253747,0
GS2094;2019;68746,0;374722,0;281342,0
GS2094;2020;382699,0;174889,0;358151,0
GS2094;2021;269160,0;344184,0;458563,0
GS2094;2022;424251,0;399837,0;757025,0
GS2094;2023;232886,0;283953,0;733759,0
GS2095;2016;9210,0;9249,0;26974,0
GS2095;2017;10062,0;33102,0;39904,0
GS2095;2019;17102,0;81226,0;72881,0
GS2095;2020;5588,0;58222,0;60000,0
GS2095;2023;20717,0;247578,0;30000,0
GS2293;2018;18745,0;180744,0;32540,0
GS2296;2018;72,0;106601,0;51312,0
GS2296;2019;29253,0;77432,0;154749,0
GS2296;2021;62441,0;190576,0;218374,0
GS2296;2022;67708,0;371147,0;558502,0
GS2296;2023;245845,0;319633,0;330069,0
GS2405;2017;43079,0;33425,0;2040,0
GS2429;2017;4000,0;13926,0;6986,0
GS2429;2019;1375,0;11687,0;7974,0
GS2435;2023;1179,0;185011,0;14861,0
GS2444;2018;169313,0;221038,0;35646,0
GS2445;2017;25250,0;75000,0;51337,0
GS2445;2018;220371,0;175634,0;716,0
GS2446;2019;48614,0;172539,0;142,0
GS2456;2018;4867,0;9894,0;9485,0
GS2456;2021;3283,0;8138,0;5656,0
GS2456;2022;10568,0;9991,0;4280,0
GS2457;2018;1000,0;13919,0;12783,0
GS2460;2015;2471,0;98664,0;115368,0
GS2460;2017;719,0;230019,0;40173,0
GS2464;2020;66183,0;60443,0;34315,0
GS2464;2021;59659,0;59634,0;40504,0
GS2464;2023;388,0;57293,0;37654,0
GS2464;2024;1289,0;62737,0;16308,0
GS2468;2018;13038,0;38717,0;10667,0
GS2479;2016;18130,0;9342,0;10000,0
GS2479;2017;673,0;10000,0;10000,0
GS2479;2018;19420,0;10000,0;10000,0
GS2479;2019;6733,0;10000,0;9126,0
GS2479;2020;11834,0;2842,0;5270,0
GS2479;2021;7575,0;7603,0;2253,0
GS2480;2015;5178,0;15176,0;10000,0
GS2480;2016;7223,0;9828,0;10000,0
GS2480;2017;21216,0;10000,0;10000,0
GS2480;2018;10987,0;10000,0;10000,0
GS2480;2021;12492,0;3589,0;1942,0
GS2480;2023;2331,0;3125,0;728,0
GS2481;2015;7520,0;14319,0;10000,0
GS2481;2016;8378,0;9855,0;10000,0
GS2481;2017;4045,0;10000,0;10000,0
GS2481;2018;13031,0;10000,0;10000,0
GS2481;2019;670,0;10000,0;8456,0
GS2481;2020;19579,0;4061,0;5310,0
GS2481;2021;3072,0;6173,0;2915,0
GS2481;2023;301,0;4340,0;837,0
GS2487;2014;5000,0;7656,0;13445,0
GS2499;2016;11597,0;87185,0;96405,0
GS2499;2017;77635,0;71185,0;100453,0
GS2499;2020;46835,0;308735,0;125860,0
GS2501;2014;19,0;36085,0;58891,0
GS2501;2015;25200,0;73675,0;51737,0
GS2501;2017;30070,0;77259,0;42050,0
GS2501;2020;26275,0;129785,0;15950,0
GS2502;2018;5000,0;248601,0;78196,0
GS2502;2021;210390,0;201793,0;71858,0
GS2503;2014;67,0;133838,0;76728,0
GS2503;2017;10667,0;242897,0;79560,0
GS2503;2019;65520,0;151857,0;72551,0
GS2519;2016;62469,0;93317,0;45001,0
GS2519;2017;68951,0;44611,0;44239,0
GS2519;2018;73131,0;44038,0;43790,0
GS2519;2019;11572,0;43657,0;44004,0
GS2519;2020;60840,0;44313,0;42775,0
GS2519;2021;44162,0;41823,0;40924,0
GS2520;2016;63098,0;21810,0;21490,0
GS2520;2017;19250,0;21542,0;21258,0
GS2520;2018;24994,0;21351,0;20573,0
GS2520;2019;19919,0;21114,0;19846,0
GS2520;2020;8047,0;19649,0;19906,0
GS2520;2021;31410,0;20150,0;19067,0
GS2520;2022;507,0;19613,0;11082,0
GS2525;2023;51482,0;218649,0;3312,0
GS2528;2020;2799,0;20000,0;5000,0
GS2540;2018;8734,0;13360,0;7960,0
GS2540;2020;3706,0;17926,0;9457,0
GS2544;2021;53529,0;261216,0;90847,0
GS2545;2020;39989,0;241851,0;96424,0
GS2546;2020;26898,0;205014,0;83242,0
GS2553;2014;2103,0;182876,0;100892,0
GS2553;2015;124265,0;82540,0;96119,0
GS2553;2016;114575,0;113223,0;113760,0
GS2553;2017;83872,0;94128,0;7230,0
GS2564;2020;9154,0;9154,0;50888,0
GS2588;2016;83227,0;142225,0;107328,0
GS2681;2021;222,0;68026,0;7164,0
GS2682;2016;10500,0;87706,0;95545,0
GS2682;2021;56420,0;274846,0;103585,0
GS2684;2023;21999,0;189436,0;48801,0
GS2685;2023;12,0;162300,0;13033,0
GS2686;2023;6421,0;171884,0;14295,0
GS2687;2023;1081,0;189058,0;15963,0
GS2691;2018;15742,0;155712,0;78267,0
GS2707;2022;14833,0;20234,0;22200,0
GS2751;2019;48676,0;37987,0;18019,0
GS2758;2016;13727,0;225335,0;276435,0
GS2758;2017;61000,0;274418,0;297020,0
GS2758;2018;243610,0;295726,0;310032,0
GS2758;2019;328946,0;311998,0;275083,0
GS2758;2020;65805,0;275890,0;268606,0
GS2758;2021;296116,0;269041,0;276064,0
GS2758;2022;385655,0;277430,0;258939,0
GS2765;2016;8615,0;8709,0;3087,0
GS2765;2017;3026,0;3087,0;2194,0
GS2765;2018;2245,0;2194,0;884,0
GS2891;2016;8724,0;8894,0;10000,0
GS2891;2019;7900,0;21550,0;6177,0
GS2891;2020;12373,0;16199,0;2262,0
GS2891;2021;2459,0;2459,0;706,0
GS2892;2016;16,0;10314,0;10000,0
GS2892;2019;4754,0;23315,0;6227,0
GS2892;2020;27668,0;16330,0;2280,0
GS2892;2021;3654,0;2478,0;495,0
GS2893;2016;16,0;10322,0;10000,0
GS2893;2019;5604,0;23315,0;5893,0
GS2893;2020;14416,0;15454,0;2157,0
GS2893;2021;8701,0;2345,0;468,0
GS2894;2016;7,0;8895,0;10000,0
GS2894;2019;2389,0;23315,0;6118,0
GS2894;2020;16136,0;16044,0;2240,0
GS2894;2021;5473,0;2435,0;702,0
GS2896;2019;1971,0;14955,0;9997,0
GS2896;2020;8861,0;10876,0;4164,0
GS2898;2016;46892,0;150485,0;218553,0
GS2898;2017;59560,0;218553,0;260968,0
GS2898;2018;88079,0;260968,0;238056,0
GS2898;2020;271548,0;484033,0;246992,0
GS2898;2022;150859,0;246992,0;257791,0
GS2898;2023;144972,0;259191,0;71984,0
GS2913;2016;8978,0;13308,0;4094,0
GS2940;2016;32210,0;19991,0;265554,0
GS2940;2017;55139,0;166888,0;268923,0
GS2940;2018;67833,0;127211,0;271711,0
GS2940;2020;325694,0;607650,0;128695,0
GS2940;2021;371529,0;1477302,0;128689,0
GS2951;2016;3275,0;3875,0;31379,0
GS2951;2017;117923,0;124742,0;600,0
GS2990;2014;1623,0;466556,0;69048,0
GS3007;2017;27422,0;47430,0;1372,0
GS3018;2016;5830,0;19501,0;3910,0
GS3023;2017;4429,0;4833,0;3424,0
GS3023;2018;6116,0;3424,0;1379,0
GS3024;2017;19067,0;19067,0;10000,0
GS3024;2019;12007,0;20000,0;10000,0
GS3024;2020;417,0;10000,0;10000,0
GS3024;2021;19305,0;10000,0;10849,0
GS3039;2016;39440,0;36146,0;4288,0
GS3039;2017;36692,0;50982,0;66908,0
GS3039;2019;52080,0;30784,0;4446,0
GS3071;2016;2493,0;2493,0;303,0
